"ID";"step";"correct";"orientation";"response";"startTimeOfStimulus";"startTimeOfSubBlock";"time_Stimulus";"deg";"reactionTime";"outlier";"type";"typeOutlier";"correctSide";"modelNumber";"originalDegrees";"direction";"outlierPhys";"relativeResistance"
"id25";4;1;"a";"left";102553;1667101;1769663;135;3699;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";1
"id25";4;0;"b";"left";38703;1667101;1705807;180;3044;FALSE;"incorrect";"incorrect";"right";"m8";180;"0";"noOutlier";1
"id25";4;1;"a";"right";42247;1667101;1709351;135;5484;FALSE;"hit";"hit";"right";"m8";135;"+";"noOutlier";1
"id25";4;1;"a";"right";112884;1667101;1779990;45;3829;FALSE;"hit";"hit";"right";"m12";45;"+";"noOutlier";1
"id25";4;1;"a";"left";117213;1667101;1784323;90;3344;FALSE;"hit";"hit";"left";"m7";270;"-";"noOutlier";1
"id25";4;1;"a";"right";65670;1667101;1732774;180;3013;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";1
"id25";4;1;"a";"left";127119;1667101;1794226;180;2561;FALSE;"hit";"hit";"left";"m14";180;"0";"noOutlier";1
"id25";4;1;"a";"left";130180;1667101;1797285;45;4110;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";1
"id25";4;0;"b";"left";134790;1667101;1801902;135;3893;FALSE;"incorrect";"incorrect";"right";"m3";225;"-";"noOutlier";1
"id25";4;1;"b";"right";139183;1667101;1806290;180;3369;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";1
"id25";4;1;"b";"right";143052;1667101;1810163;90;4016;FALSE;"hit";"hit";"right";"m14";90;"+";"noOutlier";1
"id25";4;1;"a";"left";147568;1667101;1814672;45;4938;FALSE;"hit";"hit";"left";"m4";315;"-";"noOutlier";1
"id25";4;1;"a";"left";26351;1667101;1693456;45;3371;FALSE;"hit";"hit";"left";"m7";315;"-";"noOutlier";1
"id25";4;1;"a";"right";30222;1667101;1697326;180;7981;FALSE;"hit";"hit";"right";"m12";180;"0";"noOutlier";1
"id25";4;1;"b";"left";98309;1667101;1765420;180;3743;FALSE;"hit";"hit";"left";"m12";180;"0";"noOutlier";1
"id25";4;1;"b";"left";164778;1667101;1831889;90;3009;FALSE;"hit";"hit";"left";"m2";90;"+";"noOutlier";1
"id25";4;1;"a";"right";93811;1667101;1760917;135;3998;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";1
"id25";4;1;"b";"left";153006;1667101;1820113;90;1946;FALSE;"hit";"hit";"left";"m12";90;"+";"noOutlier";1
"id25";4;0;"a";"right";121057;1667101;1788168;135;5562;FALSE;"incorrect";"incorrect";"left";"m15";135;"+";"noOutlier";1
"id25";4;1;"b";"right";161921;1667101;1829031;135;2356;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";1
"id25";4;0;"b";"left";155452;1667101;1822562;135;5969;FALSE;"incorrect";"incorrect";"right";"m15";135;"+";"noOutlier";1
"id25";5;0;"b";"x";0;1847101;1847107;90;10088;TRUE;"incorrect";"incorrectOutlier";"left";"m16";90;"+";"noOutlier";1
"id21";1;1;"b";"left";5464;1053691;1059159;90;2603;FALSE;"hit";"hit";"left";"m15";90;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";11777;1053691;1065480;45;1818;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"left";14095;1053691;1067798;135;4428;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"left";19023;1053691;1072724;180;4294;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";23818;1053691;1077515;45;7431;FALSE;"hit";"hit";"right";"m14";45;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";31750;1053691;1085444;135;4087;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.483870967741935
"id21";1;0;"a";"left";36337;1053691;1090035;180;3783;FALSE;"incorrect";"incorrect";"right";"m12";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";0;1053691;1053694;90;4964;FALSE;"hit";"hit";"right";"m8";270;"-";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";62928;1053691;1116623;90;2907;FALSE;"hit";"hit";"right";"m4";270;"-";"noOutlier";0.483870967741935
"id21";1;0;"b";"right";66335;1053691;1120029;180;3997;FALSE;"incorrect";"incorrect";"left";"m2";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";121632;1053691;1175326;45;4204;FALSE;"hit";"hit";"left";"m3";315;"-";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";74216;1053691;1127918;180;3676;FALSE;"hit";"hit";"right";"m3";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";78392;1053691;1132086;90;1924;FALSE;"hit";"hit";"left";"m14";90;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";80816;1053691;1134510;180;7844;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";8567;1053691;1062268;90;2710;FALSE;"hit";"hit";"right";"m3";270;"-";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";93800;1053691;1147494;180;7852;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";102152;1053691;1155846;45;7244;FALSE;"hit";"hit";"right";"m7";45;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";40621;1053691;1094315;135;4095;FALSE;"hit";"hit";"left";"m2";225;"-";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";89160;1053691;1142862;135;4140;FALSE;"hit";"hit";"left";"m15";135;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"left";50089;1053691;1103783;90;5236;FALSE;"hit";"hit";"left";"m14";90;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";55826;1053691;1109528;45;6602;FALSE;"hit";"hit";"right";"m12";45;"+";"noOutlier";0.483870967741935
"id21";1;0;"a";"right";146070;1053691;1199772;180;2918;FALSE;"incorrect";"incorrect";"left";"m13";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";126336;1053691;1180036;135;3726;FALSE;"hit";"hit";"right";"m3";225;"-";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";70832;1053691;1124535;90;2883;FALSE;"hit";"hit";"left";"m6";90;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"left";142273;1053691;1195969;90;3297;FALSE;"hit";"hit";"left";"m16";270;"-";"noOutlier";0.483870967741935
"id21";1;0;"b";"right";113445;1053691;1167140;180;3710;FALSE;"incorrect";"incorrect";"left";"m12";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";149488;1053691;1203182;180;8147;FALSE;"hit";"hit";"left";"m8";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"a";"right";158135;1053691;1211829;135;3229;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";161864;1053691;1215558;180;7740;FALSE;"hit";"hit";"left";"m16";180;"0";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";109896;1053691;1163593;45;3049;FALSE;"hit";"hit";"left";"m6";45;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"right";45216;1053691;1098917;135;4373;FALSE;"hit";"hit";"right";"m15";135;"+";"noOutlier";0.483870967741935
"id21";1;1;"a";"left";117655;1053691;1171349;45;3477;FALSE;"hit";"hit";"left";"m4";45;"+";"noOutlier";0.483870967741935
"id21";1;1;"b";"left";130562;1053691;1184264;135;11211;TRUE;"hit";"hitOutlier";"left";"m6";225;"-";"noOutlier";0.483870967741935
"id21";2;1;"b";"left";43425;1233691;1277118;45;2188;FALSE;"hit";"hit";"left";"m3";315;"-";"noOutlier";0.580645161290323
"id21";2;0;"a";"right";80726;1233691;1314420;180;3774;FALSE;"incorrect";"incorrect";"left";"m12";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";162402;1233691;1396096;45;2682;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";46113;1233691;1279807;90;1763;FALSE;"hit";"hit";"right";"m4";270;"-";"noOutlier";0.580645161290323
"id21";2;0;"a";"left";156953;1233691;1390653;135;4949;FALSE;"incorrect";"incorrect";"right";"m15";135;"+";"noOutlier";0.580645161290323
"id21";2;0;"b";"left";58975;1233691;1292677;180;3333;FALSE;"incorrect";"incorrect";"right";"m14";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";62809;1233691;1296510;135;3611;FALSE;"hit";"hit";"left";"m8";225;"-";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";66920;1233691;1300621;135;9245;FALSE;"hit";"hit";"right";"m5";225;"-";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";54442;1233691;1288138;90;4032;FALSE;"hit";"hit";"right";"m7";90;"+";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";0;1233691;1233701;180;8861;FALSE;"hit";"hit";"left";"m6";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";9361;1233691;1243057;180;6729;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";16590;1233691;1250285;135;4429;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";76665;1233691;1310361;180;3561;FALSE;"hit";"hit";"left";"m13";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";30095;1233691;1263790;180;8532;FALSE;"hit";"hit";"right";"m16";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";39127;1233691;1272828;90;3798;FALSE;"hit";"hit";"left";"m16";270;"-";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";90680;1233691;1324381;180;4829;FALSE;"hit";"hit";"right";"m14";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";96009;1233691;1329706;45;1672;FALSE;"hit";"hit";"left";"m8";45;"+";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";98181;1233691;1331875;45;5183;FALSE;"hit";"hit";"right";"m12";45;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";48376;1233691;1282076;45;5565;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";109096;1233691;1342790;90;5596;FALSE;"hit";"hit";"left";"m5";90;"+";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";115192;1233691;1348893;180;4125;FALSE;"hit";"hit";"right";"m13";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";119817;1233691;1353512;135;2066;FALSE;"hit";"hit";"left";"m12";225;"-";"noOutlier";0.580645161290323
"id21";2;1;"a";"left";122383;1233691;1356085;180;6957;FALSE;"hit";"hit";"left";"m5";180;"0";"noOutlier";0.580645161290323
"id21";2;0;"a";"left";129841;1233691;1363542;90;7547;FALSE;"incorrect";"incorrect";"right";"m5";90;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";137888;1233691;1371583;180;3403;FALSE;"hit";"hit";"left";"m3";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";21519;1233691;1255214;135;8076;FALSE;"hit";"hit";"left";"m16";135;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";85000;1233691;1318694;45;1868;FALSE;"hit";"hit";"left";"m5";315;"-";"noOutlier";0.580645161290323
"id21";2;1;"a";"right";87368;1233691;1321062;45;2812;FALSE;"hit";"hit";"right";"m4";45;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";150615;1233691;1384309;135;2741;FALSE;"hit";"hit";"right";"m14";135;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"left";146289;1233691;1379991;45;3826;FALSE;"hit";"hit";"left";"m16";45;"+";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";103864;1233691;1337558;180;4732;FALSE;"hit";"hit";"right";"m6";180;"0";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";141791;1233691;1375492;90;3998;FALSE;"hit";"hit";"right";"m3";270;"-";"noOutlier";0.580645161290323
"id21";2;1;"b";"right";153856;1233691;1387558;45;2596;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.580645161290323
"id21";3;1;"b";"right";87960;1413691;1501656;180;4146;FALSE;"hit";"hit";"right";"m7";180;"0";"noOutlier";0.67741935483871
"id21";3;1;"b";"left";84557;1413691;1498251;135;2903;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";109393;1413691;1523091;180;5687;FALSE;"hit";"hit";"right";"m4";180;"0";"noOutlier";0.67741935483871
"id21";3;1;"b";"left";81050;1413691;1494747;45;3007;FALSE;"hit";"hit";"left";"m2";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";103079;1413691;1516780;90;5814;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";136079;1413691;1549772;45;4118;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"left";115580;1413691;1529274;90;7520;FALSE;"hit";"hit";"left";"m14";90;"+";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";99057;1413691;1512759;135;3522;FALSE;"hit";"hit";"right";"m6";225;"-";"noOutlier";0.67741935483871
"id21";3;1;"a";"left";131265;1413691;1544960;45;4314;FALSE;"hit";"hit";"left";"m15";315;"-";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";0;1413691;1413694;90;3716;FALSE;"hit";"hit";"right";"m15";90;"+";"noOutlier";0.67741935483871
"id21";3;0;"b";"right";4216;1413691;1417910;135;8276;FALSE;"incorrect";"incorrect";"left";"m8";225;"-";"noOutlier";0.67741935483871
"id21";3;0;"b";"right";123600;1413691;1537293;180;7164;FALSE;"incorrect";"incorrect";"left";"m7";180;"0";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";71662;1413691;1485364;45;4694;FALSE;"hit";"hit";"right";"m14";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";26546;1413691;1440240;180;6609;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.67741935483871
"id21";3;0;"a";"right";33655;1413691;1447349;45;5748;FALSE;"incorrect";"incorrect";"left";"m5";315;"-";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";12992;1413691;1426686;45;8140;FALSE;"hit";"hit";"right";"m16";45;"+";"noOutlier";0.67741935483871
"id21";3;0;"a";"left";21632;1413691;1435332;180;4414;FALSE;"incorrect";"incorrect";"right";"m6";180;"0";"noOutlier";0.67741935483871
"id21";3;0;"a";"right";47448;1413691;1461150;90;6868;FALSE;"incorrect";"incorrect";"left";"m8";270;"-";"noOutlier";0.67741935483871
"id21";3;0;"a";"right";54816;1413691;1468511;45;5555;FALSE;"incorrect";"incorrect";"left";"m16";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"left";39904;1413691;1453599;135;1499;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";41903;1413691;1455597;135;5045;FALSE;"hit";"hit";"right";"m7";135;"+";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";145648;1413691;1559343;90;2650;FALSE;"hit";"hit";"right";"m8";270;"-";"noOutlier";0.67741935483871
"id21";3;1;"b";"left";76856;1413691;1490557;45;3693;FALSE;"hit";"hit";"left";"m12";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";152184;1413691;1565885;45;6229;FALSE;"hit";"hit";"right";"m7";45;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";158913;1413691;1572607;90;4587;FALSE;"hit";"hit";"right";"m12";270;"-";"noOutlier";0.67741935483871
"id21";3;1;"a";"left";92606;1413691;1506307;135;5951;FALSE;"hit";"hit";"left";"m6";225;"-";"noOutlier";0.67741935483871
"id21";3;1;"a";"left";164000;1413691;1577696;135;4098;FALSE;"hit";"hit";"left";"m4";135;"+";"noOutlier";0.67741935483871
"id21";3;1;"b";"right";148798;1413691;1562492;135;2886;FALSE;"hit";"hit";"right";"m2";225;"-";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";60871;1413691;1474565;135;3085;FALSE;"hit";"hit";"right";"m14";135;"+";"noOutlier";0.67741935483871
"id21";3;1;"a";"right";64456;1413691;1478150;90;6706;FALSE;"hit";"hit";"right";"m3";270;"-";"noOutlier";0.67741935483871
"id21";3;0;"b";"right";140697;1413691;1554399;180;4451;FALSE;"incorrect";"incorrect";"left";"m15";180;"0";"noOutlier";0.67741935483871
"id21";4;1;"a";"left";117464;1593691;1711164;45;1550;FALSE;"hit";"hit";"left";"m8";45;"+";"noOutlier";0.774193548387097
"id21";4;0;"a";"right";119514;1593691;1713212;180;2333;FALSE;"incorrect";"incorrect";"left";"m6";180;"0";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";122347;1593691;1716041;135;4096;FALSE;"hit";"hit";"left";"m16";135;"+";"noOutlier";0.774193548387097
"id21";4;1;"b";"right";115744;1593691;1709438;180;1220;FALSE;"hit";"hit";"right";"m2";180;"0";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";129080;1593691;1722774;45;4356;FALSE;"hit";"hit";"left";"m14";45;"+";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";104703;1593691;1698398;135;5020;FALSE;"hit";"hit";"left";"m13";225;"-";"noOutlier";0.774193548387097
"id21";4;1;"b";"right";110223;1593691;1703925;45;2101;FALSE;"hit";"hit";"right";"m14";45;"+";"noOutlier";0.774193548387097
"id21";4;1;"a";"right";126943;1593691;1720637;45;1637;FALSE;"hit";"hit";"right";"m15";315;"-";"noOutlier";0.774193548387097
"id21";4;1;"b";"right";0;1593691;1593702;135;7044;FALSE;"hit";"hit";"right";"m15";135;"+";"noOutlier";0.774193548387097
"id21";4;1;"b";"right";7544;1593691;1601239;90;7995;FALSE;"hit";"hit";"right";"m14";90;"+";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";16039;1593691;1609739;135;2431;FALSE;"hit";"hit";"left";"m7";135;"+";"noOutlier";0.774193548387097
"id21";4;0;"b";"left";42127;1593691;1635826;90;3864;FALSE;"incorrect";"incorrect";"right";"m6";90;"+";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";23300;1593691;1617001;45;4713;FALSE;"hit";"hit";"left";"m3";315;"-";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";28513;1593691;1622214;135;4364;FALSE;"hit";"hit";"left";"m16";135;"+";"noOutlier";0.774193548387097
"id21";4;1;"b";"right";133936;1593691;1727636;45;1853;FALSE;"hit";"hit";"right";"m6";45;"+";"noOutlier";0.774193548387097
"id21";4;0;"a";"left";18970;1593691;1612668;90;3830;FALSE;"incorrect";"incorrect";"right";"m5";90;"+";"noOutlier";0.774193548387097
"id21";4;1;"a";"left";39989;1593691;1633684;180;1638;FALSE;"hit";"hit";"left";"m4";180;"0";"noOutlier";0.774193548387097
"id21";4;1;"a";"right";95440;1593691;1689140;90;2533;FALSE;"hit";"hit";"right";"m6";90;"+";"noOutlier";0.774193548387097
